date,state,district,pincode,demo_age_5_17,demo_age_17_
26-10-2025,Maharashtra,Mumbai Suburban,400029,1,4
26-10-2025,Maharashtra,Mumbai Suburban,400051,1,20
26-10-2025,Maharashtra,Mumbai Suburban,400053,0,16
26-10-2025,Maharashtra,Mumbai Suburban,400070,4,29
26-10-2025,Maharashtra,Mumbai Suburban,400074,4,14
26-10-2025,Maharashtra,Mumbai Suburban,400076,0,7
26-10-2025,Maharashtra,Mumbai Suburban,400080,3,23
26-10-2025,Maharashtra,Mumbai Suburban,400087,1,4
26-10-2025,Maharashtra,Mumbai Suburban,400089,1,10
26-10-2025,Maharashtra,Mumbai Suburban,400093,4,20
26-10-2025,Maharashtra,Mumbai Suburban,400094,1,1
26-10-2025,Maharashtra,Mumbai Suburban,400095,3,40
26-10-2025,Maharashtra,Mumbai Suburban,400097,2,33
26-10-2025,Maharashtra,Mumbai Suburban,400104,0,35
18-10-2025,Maharashtra,Mumbai Suburban,400024,1,8
18-10-2025,Maharashtra,Mumbai Suburban,400054,0,5
18-10-2025,Maharashtra,Mumbai Suburban,400060,3,7
18-10-2025,Maharashtra,Mumbai Suburban,400072,5,40
18-10-2025,Maharashtra,Mumbai Suburban,400076,0,12
18-10-2025,Maharashtra,Mumbai Suburban,400081,0,5
18-10-2025,Maharashtra,Mumbai Suburban,400083,1,13
18-10-2025,Maharashtra,Mumbai Suburban,400084,1,6
18-10-2025,Maharashtra,Mumbai Suburban,400086,0,11
18-10-2025,Maharashtra,Mumbai Suburban,400092,1,9
18-10-2025,Maharashtra,Mumbai Suburban,400104,1,26
19-10-2025,Maharashtra,Mumbai Suburban,400024,0,3
19-10-2025,Maharashtra,Mumbai Suburban,400029,0,3
19-10-2025,Maharashtra,Mumbai Suburban,400052,1,4
19-10-2025,Maharashtra,Mumbai Suburban,400055,1,13
19-10-2025,Maharashtra,Mumbai Suburban,400057,1,5
19-10-2025,Maharashtra,Mumbai Suburban,400069,3,9
19-10-2025,Maharashtra,Mumbai Suburban,400079,1,2
19-10-2025,Maharashtra,Mumbai Suburban,400083,1,9
19-10-2025,Maharashtra,Mumbai Suburban,400088,1,19
19-10-2025,Maharashtra,Mumbai Suburban,400089,0,7
19-10-2025,Maharashtra,Mumbai Suburban,400093,0,18
19-10-2025,Maharashtra,Mumbai Suburban,400101,6,31
19-10-2025,Maharashtra,Mumbai Suburban,400104,3,20
21-10-2025,Maharashtra,Mumbai Suburban,400063,0,3
21-10-2025,Maharashtra,Mumbai Suburban,400076,0,1
21-10-2025,Maharashtra,Mumbai Suburban,400094,1,0
21-10-2025,Maharashtra,Mumbai Suburban,400098,0,1
20-10-2025,Maharashtra,Mumbai Suburban,400029,0,1
20-10-2025,Maharashtra,Mumbai Suburban,400055,1,5
20-10-2025,Maharashtra,Mumbai Suburban,400057,0,3
20-10-2025,Maharashtra,Mumbai Suburban,400058,2,6
20-10-2025,Maharashtra,Mumbai Suburban,400063,1,5
20-10-2025,Maharashtra,Mumbai Suburban,400070,1,16
20-10-2025,Maharashtra,Mumbai Suburban,400072,1,17
20-10-2025,Maharashtra,Mumbai Suburban,400077,2,2
20-10-2025,Maharashtra,Mumbai Suburban,400081,0,2
20-10-2025,Maharashtra,Mumbai Suburban,400083,0,7
20-10-2025,Maharashtra,Mumbai Suburban,400084,2,6
20-10-2025,Maharashtra,Mumbai Suburban,400092,2,7
20-10-2025,Maharashtra,Mumbai Suburban,400098,0,2
22-10-2025,Maharashtra,Mumbai Suburban,400024,1,0
22-10-2025,Maharashtra,Mumbai Suburban,400064,0,1
22-10-2025,Maharashtra,Mumbai Suburban,400089,1,0
22-10-2025,Maharashtra,Mumbai Suburban,400091,0,1
22-10-2025,Maharashtra,Mumbai Suburban,400097,2,4
23-10-2025,Maharashtra,Mumbai Suburban,400050,0,1
23-10-2025,Maharashtra,Mumbai Suburban,400059,0,1
23-10-2025,Maharashtra,Mumbai Suburban,400081,0,2
23-10-2025,Maharashtra,Mumbai Suburban,400093,0,3
23-10-2025,Maharashtra,Mumbai Suburban,400103,1,0
23-10-2025,Maharashtra,Mumbai Suburban,400104,0,3
24-10-2025,Maharashtra,Mumbai Suburban,400029,2,10
24-10-2025,Maharashtra,Mumbai Suburban,400065,4,20
24-10-2025,Maharashtra,Mumbai Suburban,400080,3,42
24-10-2025,Maharashtra,Mumbai Suburban,400082,2,3
24-10-2025,Maharashtra,Mumbai Suburban,400091,1,6
24-10-2025,Maharashtra,Mumbai Suburban,400095,9,56
24-10-2025,Maharashtra,Mumbai Suburban,400098,3,2
25-10-2025,Maharashtra,Mumbai Suburban,400024,0,3
25-10-2025,Maharashtra,Mumbai Suburban,400029,1,4
25-10-2025,Maharashtra,Mumbai Suburban,400043,6,38
25-10-2025,Maharashtra,Mumbai Suburban,400063,0,5
25-10-2025,Maharashtra,Mumbai Suburban,400065,1,7
25-10-2025,Maharashtra,Mumbai Suburban,400072,1,27
25-10-2025,Maharashtra,Mumbai Suburban,400086,2,13
25-10-2025,Maharashtra,Mumbai Suburban,400088,0,9
25-10-2025,Maharashtra,Mumbai Suburban,400101,3,23
27-10-2025,Maharashtra,Mumbai Suburban,400029,0,4
27-10-2025,Maharashtra,Mumbai Suburban,400049,0,4
27-10-2025,Maharashtra,Mumbai Suburban,400050,1,11
27-10-2025,Maharashtra,Mumbai Suburban,400051,1,9
27-10-2025,Maharashtra,Mumbai Suburban,400053,2,8
27-10-2025,Maharashtra,Mumbai Suburban,400054,2,11
27-10-2025,Maharashtra,Mumbai Suburban,400069,0,9
27-10-2025,Maharashtra,Mumbai Suburban,400072,4,21
27-10-2025,Maharashtra,Mumbai Suburban,400083,1,11
27-10-2025,Maharashtra,Mumbai Suburban,400087,0,2
27-10-2025,Maharashtra,Mumbai Suburban,400089,0,10
27-10-2025,Maharashtra,Mumbai Suburban,400092,2,21
27-10-2025,Maharashtra,Mumbai Suburban,400094,2,5
27-10-2025,Maharashtra,Mumbai Suburban,400095,5,22
27-10-2025,Maharashtra,Mumbai Suburban,400098,0,1
27-10-2025,Maharashtra,Mumbai Suburban,400099,1,8
29-10-2025,Maharashtra,Mumbai Suburban,400043,11,38
29-10-2025,Maharashtra,Mumbai Suburban,400053,0,7
29-10-2025,Maharashtra,Mumbai Suburban,400057,0,7
29-10-2025,Maharashtra,Mumbai Suburban,400066,2,9
29-10-2025,Maharashtra,Mumbai Suburban,400069,3,4
29-10-2025,Maharashtra,Mumbai Suburban,400082,0,1
29-10-2025,Maharashtra,Mumbai Suburban,400083,1,7
29-10-2025,Maharashtra,Mumbai Suburban,400085,0,1
29-10-2025,Maharashtra,Mumbai Suburban,400094,1,2
29-10-2025,Maharashtra,Mumbai Suburban,400095,0,20
29-10-2025,Maharashtra,Mumbai Suburban,400097,4,24
29-10-2025,Maharashtra,Mumbai Suburban,400099,0,8
29-10-2025,Maharashtra,Mumbai Suburban,400101,2,25
28-10-2025,Maharashtra,Mumbai Suburban,400029,0,4
28-10-2025,Maharashtra,Mumbai Suburban,400042,2,9
28-10-2025,Maharashtra,Mumbai Suburban,400049,0,2
28-10-2025,Maharashtra,Mumbai Suburban,400051,4,28
28-10-2025,Maharashtra,Mumbai Suburban,400052,0,3
28-10-2025,Maharashtra,Mumbai Suburban,400055,1,22
28-10-2025,Maharashtra,Mumbai Suburban,400072,10,39
28-10-2025,Maharashtra,Mumbai Suburban,400078,2,25
28-10-2025,Maharashtra,Mumbai Suburban,400080,3,18
28-10-2025,Maharashtra,Mumbai Suburban,400083,2,11
28-10-2025,Maharashtra,Mumbai Suburban,400087,0,2
28-10-2025,Maharashtra,Mumbai Suburban,400088,2,22
30-10-2025,Maharashtra,Mumbai Suburban,400042,2,8
30-10-2025,Maharashtra,Mumbai Suburban,400057,0,5
30-10-2025,Maharashtra,Mumbai Suburban,400058,0,20
30-10-2025,Maharashtra,Mumbai Suburban,400061,0,11
30-10-2025,Maharashtra,Mumbai Suburban,400068,7,29
30-10-2025,Maharashtra,Mumbai Suburban,400074,2,19
30-10-2025,Maharashtra,Mumbai Suburban,400098,0,1
30-10-2025,Maharashtra,Mumbai Suburban,400101,2,33
30-10-2025,Maharashtra,Mumbai Suburban,400104,4,26
01-11-2025,Maharashtra,Mumbai Suburban,400056,2,8
01-11-2025,Maharashtra,Mumbai Suburban,400063,4,20
01-11-2025,Maharashtra,Mumbai Suburban,400064,0,28
01-11-2025,Maharashtra,Mumbai Suburban,400075,0,24
01-11-2025,Maharashtra,Mumbai Suburban,400077,1,21
01-11-2025,Maharashtra,Mumbai Suburban,400089,0,15
01-11-2025,Maharashtra,Mumbai Suburban,400091,1,7
31-10-2025,Maharashtra,Mumbai Suburban,400043,12,70
31-10-2025,Maharashtra,Mumbai Suburban,400049,1,9
31-10-2025,Maharashtra,Mumbai Suburban,400058,5,16
31-10-2025,Maharashtra,Mumbai Suburban,400064,3,21
31-10-2025,Maharashtra,Mumbai Suburban,400070,1,45
31-10-2025,Maharashtra,Mumbai Suburban,400078,4,34
31-10-2025,Maharashtra,Mumbai Suburban,400079,4,11
31-10-2025,Maharashtra,Mumbai Suburban,400093,0,14
31-10-2025,Maharashtra,Mumbai Suburban,400098,3,4
31-10-2025,Maharashtra,Mumbai Suburban,400099,0,12
31-10-2025,Maharashtra,Mumbai Suburban,400102,4,33
02-11-2025,Maharashtra,Mumbai Suburban,400024,0,5
02-11-2025,Maharashtra,Mumbai Suburban,400051,3,12
02-11-2025,Maharashtra,Mumbai Suburban,400053,1,14
02-11-2025,Maharashtra,Mumbai Suburban,400057,0,5
02-11-2025,Maharashtra,Mumbai Suburban,400059,1,5
02-11-2025,Maharashtra,Mumbai Suburban,400063,2,9
02-11-2025,Maharashtra,Mumbai Suburban,400064,1,14
02-11-2025,Maharashtra,Mumbai Suburban,400067,2,27
02-11-2025,Maharashtra,Mumbai Suburban,400072,4,33
02-11-2025,Maharashtra,Mumbai Suburban,400074,2,11
02-11-2025,Maharashtra,Mumbai Suburban,400077,1,7
02-11-2025,Maharashtra,Mumbai Suburban,400078,4,9
02-11-2025,Maharashtra,Mumbai Suburban,400079,0,6
02-11-2025,Maharashtra,Mumbai Suburban,400082,0,2
02-11-2025,Maharashtra,Mumbai Suburban,400093,2,12
02-11-2025,Maharashtra,Mumbai Suburban,400102,4,24
03-11-2025,Maharashtra,Mumbai Suburban,400042,0,19
03-11-2025,Maharashtra,Mumbai Suburban,400043,16,85
03-11-2025,Maharashtra,Mumbai Suburban,400055,3,31
03-11-2025,Maharashtra,Mumbai Suburban,400059,2,30
03-11-2025,Maharashtra,Mumbai Suburban,400063,1,27
03-11-2025,Maharashtra,Mumbai Suburban,400064,5,45
03-11-2025,Maharashtra,Mumbai Suburban,400079,1,7
03-11-2025,Maharashtra,Mumbai Suburban,400093,3,31
03-11-2025,Maharashtra,Mumbai Suburban,400095,2,46
04-11-2025,Maharashtra,Mumbai Suburban,400049,2,4
04-11-2025,Maharashtra,Mumbai Suburban,400054,1,6
04-11-2025,Maharashtra,Mumbai Suburban,400056,0,6
04-11-2025,Maharashtra,Mumbai Suburban,400058,0,13
04-11-2025,Maharashtra,Mumbai Suburban,400066,3,15
04-11-2025,Maharashtra,Mumbai Suburban,400074,2,4
04-11-2025,Maharashtra,Mumbai Suburban,400075,0,3
04-11-2025,Maharashtra,Mumbai Suburban,400077,0,5
04-11-2025,Maharashtra,Mumbai Suburban,400091,0,2
04-11-2025,Maharashtra,Mumbai Suburban,400099,0,9
04-11-2025,Maharashtra,Mumbai Suburban,400102,3,20
04-11-2025,Maharashtra,Mumbai Suburban,400104,3,17
05-11-2025,Maharashtra,Mumbai Suburban,400029,0,7
05-11-2025,Maharashtra,Mumbai Suburban,400042,2,12
05-11-2025,Maharashtra,Mumbai Suburban,400049,1,12
05-11-2025,Maharashtra,Mumbai Suburban,400050,2,22
05-11-2025,Maharashtra,Mumbai Suburban,400060,3,25
05-11-2025,Maharashtra,Mumbai Suburban,400063,4,24
05-11-2025,Maharashtra,Mumbai Suburban,400067,7,88
05-11-2025,Maharashtra,Mumbai Suburban,400070,6,72
05-11-2025,Maharashtra,Mumbai Suburban,400071,2,28
05-11-2025,Maharashtra,Mumbai Suburban,400080,5,36
06-11-2025,Maharashtra,Mumbai Suburban,400043,13,119
06-11-2025,Maharashtra,Mumbai Suburban,400052,2,11
06-11-2025,Maharashtra,Mumbai Suburban,400055,2,34
06-11-2025,Maharashtra,Mumbai Suburban,400057,5,10
06-11-2025,Maharashtra,Mumbai Suburban,400064,5,42
06-11-2025,Maharashtra,Mumbai Suburban,400067,15,82
06-11-2025,Maharashtra,Mumbai Suburban,400069,3,24
06-11-2025,Maharashtra,Mumbai Suburban,400072,7,80
06-11-2025,Maharashtra,Mumbai Suburban,400075,4,19
06-11-2025,Maharashtra,Mumbai Suburban,400089,2,23
06-11-2025,Maharashtra,Mumbai Suburban,400092,7,45
06-11-2025,Maharashtra,Mumbai Suburban,400096,0,1
06-11-2025,Maharashtra,Mumbai Suburban,400097,8,72
06-11-2025,Maharashtra,Mumbai Suburban,400104,10,64
07-11-2025,Maharashtra,Mumbai Suburban,400043,18,55
07-11-2025,Maharashtra,Mumbai Suburban,400049,0,5
07-11-2025,Maharashtra,Mumbai Suburban,400052,0,7
07-11-2025,Maharashtra,Mumbai Suburban,400069,2,11
07-11-2025,Maharashtra,Mumbai Suburban,400081,1,17
07-11-2025,Maharashtra,Mumbai Suburban,400095,11,66
07-11-2025,Maharashtra,Mumbai Suburban,400097,8,67
07-11-2025,Maharashtra,Mumbai Suburban,400102,2,45
07-11-2025,Maharashtra,Mumbai Suburban,400104,5,32
08-11-2025,Maharashtra,Mumbai Suburban,400024,0,7
08-11-2025,Maharashtra,Mumbai Suburban,400057,1,7
08-11-2025,Maharashtra,Mumbai Suburban,400065,2,16
08-11-2025,Maharashtra,Mumbai Suburban,400068,9,33
08-11-2025,Maharashtra,Mumbai Suburban,400070,1,41
08-11-2025,Maharashtra,Mumbai Suburban,400077,0,8
08-11-2025,Maharashtra,Mumbai Suburban,400080,7,23
08-11-2025,Maharashtra,Mumbai Suburban,400081,1,11
08-11-2025,Maharashtra,Mumbai Suburban,400082,0,3
08-11-2025,Maharashtra,Mumbai Suburban,400091,1,6
08-11-2025,Maharashtra,Mumbai Suburban,400092,1,29
08-11-2025,Maharashtra,Mumbai Suburban,400094,1,2
08-11-2025,Maharashtra,Mumbai Suburban,400099,0,6
09-11-2025,Maharashtra,Mumbai Suburban,400070,4,13
09-11-2025,Maharashtra,Mumbai Suburban,400074,2,10
09-11-2025,Maharashtra,Mumbai Suburban,400083,0,9
09-11-2025,Maharashtra,Mumbai Suburban,400086,1,11
09-11-2025,Maharashtra,Mumbai Suburban,400088,1,15
09-11-2025,Maharashtra,Mumbai Suburban,400098,0,4
09-11-2025,Maharashtra,Mumbai Suburban,400102,2,19
10-11-2025,Maharashtra,Mumbai Suburban,400042,0,3
10-11-2025,Maharashtra,Mumbai Suburban,400043,8,53
10-11-2025,Maharashtra,Mumbai Suburban,400053,4,27
10-11-2025,Maharashtra,Mumbai Suburban,400058,1,19
10-11-2025,Maharashtra,Mumbai Suburban,400061,1,4
10-11-2025,Maharashtra,Mumbai Suburban,400064,3,13
10-11-2025,Maharashtra,Mumbai Suburban,400066,1,20
10-11-2025,Maharashtra,Mumbai Suburban,400069,0,11
10-11-2025,Maharashtra,Mumbai Suburban,400074,2,27
10-11-2025,Maharashtra,Mumbai Suburban,400076,0,13
10-11-2025,Maharashtra,Mumbai Suburban,400077,2,11
10-11-2025,Maharashtra,Mumbai Suburban,400082,1,3
10-11-2025,Maharashtra,Mumbai Suburban,400094,0,3
10-11-2025,Maharashtra,Mumbai Suburban,400098,0,3
10-11-2025,Maharashtra,Mumbai Suburban,400099,0,11
10-11-2025,Maharashtra,Mumbai Suburban,400103,1,6
11-11-2025,Maharashtra,Mumbai Suburban,400050,1,16
11-11-2025,Maharashtra,Mumbai Suburban,400054,1,17
11-11-2025,Maharashtra,Mumbai Suburban,400056,0,7
11-11-2025,Maharashtra,Mumbai Suburban,400059,4,18
11-11-2025,Maharashtra,Mumbai Suburban,400067,7,65
11-11-2025,Maharashtra,Mumbai Suburban,400070,8,34
11-11-2025,Maharashtra,Mumbai Suburban,400072,10,53
11-11-2025,Maharashtra,Mumbai Suburban,400080,1,24
11-11-2025,Maharashtra,Mumbai Suburban,400081,1,9
11-11-2025,Maharashtra,Mumbai Suburban,400086,4,17
11-11-2025,Maharashtra,Mumbai Suburban,400087,0,4
11-11-2025,Maharashtra,Mumbai Suburban,400099,1,18
11-11-2025,Maharashtra,Mumbai Suburban,400102,7,30
11-11-2025,Maharashtra,Mumbai Suburban,400104,6,33
12-11-2025,Maharashtra,Mumbai Suburban,400052,0,10
12-11-2025,Maharashtra,Mumbai Suburban,400060,2,30
12-11-2025,Maharashtra,Mumbai Suburban,400066,6,42
12-11-2025,Maharashtra,Mumbai Suburban,400072,16,76
12-11-2025,Maharashtra,Mumbai Suburban,400078,4,67
12-11-2025,Maharashtra,Mumbai Suburban,400081,4,11
12-11-2025,Maharashtra,Mumbai Suburban,400082,0,1
12-11-2025,Maharashtra,Mumbai Suburban,400104,4,53
13-11-2025,Maharashtra,Mumbai Suburban,400024,6,7
13-11-2025,Maharashtra,Mumbai Suburban,400051,2,36
13-11-2025,Maharashtra,Mumbai Suburban,400055,2,36
13-11-2025,Maharashtra,Mumbai Suburban,400056,1,8
13-11-2025,Maharashtra,Mumbai Suburban,400067,3,64
13-11-2025,Maharashtra,Mumbai Suburban,400075,4,23
13-11-2025,Maharashtra,Mumbai Suburban,400079,0,17
13-11-2025,Maharashtra,Mumbai Suburban,400080,7,38
13-11-2025,Maharashtra,Mumbai Suburban,400081,2,11
13-11-2025,Maharashtra,Mumbai Suburban,400082,2,4
13-11-2025,Maharashtra,Mumbai Suburban,400083,3,20
13-11-2025,Maharashtra,Mumbai Suburban,400086,2,21
13-11-2025,Maharashtra,Mumbai Suburban,400093,1,20
13-11-2025,Maharashtra,Mumbai Suburban,400101,5,41
14-11-2025,Maharashtra,Mumbai Suburban,400049,0,11
14-11-2025,Maharashtra,Mumbai Suburban,400063,2,21
14-11-2025,Maharashtra,Mumbai Suburban,400067,12,58
14-11-2025,Maharashtra,Mumbai Suburban,400069,2,15
14-11-2025,Maharashtra,Mumbai Suburban,400072,10,58
14-11-2025,Maharashtra,Mumbai Suburban,400077,0,8
14-11-2025,Maharashtra,Mumbai Suburban,400078,6,39
14-11-2025,Maharashtra,Mumbai Suburban,400079,2,8
14-11-2025,Maharashtra,Mumbai Suburban,400081,2,9
14-11-2025,Maharashtra,Mumbai Suburban,400083,2,25
14-11-2025,Maharashtra,Mumbai Suburban,400093,5,19
14-11-2025,Maharashtra,Mumbai Suburban,400099,4,13
15-11-2025,Maharashtra,Mumbai Suburban,400053,1,12
15-11-2025,Maharashtra,Mumbai Suburban,400055,3,22
15-11-2025,Maharashtra,Mumbai Suburban,400056,0,5
15-11-2025,Maharashtra,Mumbai Suburban,400057,1,5
15-11-2025,Maharashtra,Mumbai Suburban,400066,2,21
15-11-2025,Maharashtra,Mumbai Suburban,400067,3,33
15-11-2025,Maharashtra,Mumbai Suburban,400079,1,5
15-11-2025,Maharashtra,Mumbai Suburban,400083,2,8
15-11-2025,Maharashtra,Mumbai Suburban,400088,4,29
15-11-2025,Maharashtra,Mumbai Suburban,400089,1,5
15-11-2025,Maharashtra,Mumbai Suburban,400093,2,17
15-11-2025,Maharashtra,Mumbai Suburban,400095,3,33
15-11-2025,Maharashtra,Mumbai Suburban,400101,7,32
15-11-2025,Maharashtra,Mumbai Suburban,400102,5,24
16-11-2025,Maharashtra,Mumbai Suburban,400024,0,12
16-11-2025,Maharashtra,Mumbai Suburban,400029,2,6
16-11-2025,Maharashtra,Mumbai Suburban,400042,2,8
16-11-2025,Maharashtra,Mumbai Suburban,400049,0,7
16-11-2025,Maharashtra,Mumbai Suburban,400052,0,12
16-11-2025,Maharashtra,Mumbai Suburban,400056,0,5
16-11-2025,Maharashtra,Mumbai Suburban,400079,0,7
16-11-2025,Maharashtra,Mumbai Suburban,400081,0,8
16-11-2025,Maharashtra,Mumbai Suburban,400088,4,25
16-11-2025,Maharashtra,Mumbai Suburban,400091,2,3
16-11-2025,Maharashtra,Mumbai Suburban,400092,2,25
16-11-2025,Maharashtra,Mumbai Suburban,400094,1,6
16-11-2025,Maharashtra,Mumbai Suburban,400097,6,51
16-11-2025,Maharashtra,Mumbai Suburban,400099,3,5
17-11-2025,Maharashtra,Mumbai Suburban,400043,9,51
17-11-2025,Maharashtra,Mumbai Suburban,400050,2,15
17-11-2025,Maharashtra,Mumbai Suburban,400054,3,16
17-11-2025,Maharashtra,Mumbai Suburban,400058,3,23
17-11-2025,Maharashtra,Mumbai Suburban,400060,3,13
17-11-2025,Maharashtra,Mumbai Suburban,400077,0,12
17-11-2025,Maharashtra,Mumbai Suburban,400079,2,6
17-11-2025,Maharashtra,Mumbai Suburban,400084,0,8
17-11-2025,Maharashtra,Mumbai Suburban,400095,4,37
17-11-2025,Maharashtra,Mumbai Suburban,400101,5,45
18-11-2025,Maharashtra,Mumbai Suburban,400049,2,5
18-11-2025,Maharashtra,Mumbai Suburban,400057,1,9
18-11-2025,Maharashtra,Mumbai Suburban,400063,0,11
18-11-2025,Maharashtra,Mumbai Suburban,400071,1,14
18-11-2025,Maharashtra,Mumbai Suburban,400074,1,23
18-11-2025,Maharashtra,Mumbai Suburban,400076,0,14
18-11-2025,Maharashtra,Mumbai Suburban,400083,2,13
18-11-2025,Maharashtra,Mumbai Suburban,400092,0,25
18-11-2025,Maharashtra,Mumbai Suburban,400095,3,23
18-11-2025,Maharashtra,Mumbai Suburban,400098,0,3
18-11-2025,Maharashtra,Mumbai Suburban,400103,0,12
18-11-2025,Maharashtra,Mumbai Suburban,400104,1,26
19-11-2025,Maharashtra,Mumbai Suburban,400057,0,7
19-11-2025,Maharashtra,Mumbai Suburban,400061,0,8
19-11-2025,Maharashtra,Mumbai Suburban,400072,4,43
19-11-2025,Maharashtra,Mumbai Suburban,400087,0,4
19-11-2025,Maharashtra,Mumbai Suburban,400095,3,22
19-11-2025,Maharashtra,Mumbai Suburban,400098,0,2
19-11-2025,Maharashtra,Mumbai Suburban,400102,3,17
01-12-2025,Maharashtra,Mumbai Suburban,400029,1,6
01-12-2025,Maharashtra,Mumbai Suburban,400043,10,69
01-12-2025,Maharashtra,Mumbai Suburban,400049,0,11
01-12-2025,Maharashtra,Mumbai Suburban,400050,2,17
01-12-2025,Maharashtra,Mumbai Suburban,400059,0,18
01-12-2025,Maharashtra,Mumbai Suburban,400063,3,18
01-12-2025,Maharashtra,Mumbai Suburban,400064,2,32
01-12-2025,Maharashtra,Mumbai Suburban,400066,3,40
01-12-2025,Maharashtra,Mumbai Suburban,400068,2,44
01-12-2025,Maharashtra,Mumbai Suburban,400072,5,80
01-12-2025,Maharashtra,Mumbai Suburban,400084,1,14
01-12-2025,Maharashtra,Mumbai Suburban,400086,4,23
01-12-2025,Maharashtra,Mumbai Suburban,400089,2,8
02-12-2025,Maharashtra,Mumbai Suburban,400049,1,6
02-12-2025,Maharashtra,Mumbai Suburban,400058,1,38
02-12-2025,Maharashtra,Mumbai Suburban,400060,3,22
02-12-2025,Maharashtra,Mumbai Suburban,400064,5,31
02-12-2025,Maharashtra,Mumbai Suburban,400065,0,17
02-12-2025,Maharashtra,Mumbai Suburban,400067,6,64
02-12-2025,Maharashtra,Mumbai Suburban,400068,0,42
02-12-2025,Maharashtra,Mumbai Suburban,400069,0,17
02-12-2025,Maharashtra,Mumbai Suburban,400077,1,14
02-12-2025,Maharashtra,Mumbai Suburban,400078,8,49
02-12-2025,Maharashtra,Mumbai Suburban,400087,1,4
02-12-2025,Maharashtra,Mumbai Suburban,400092,4,36
02-12-2025,Maharashtra,Mumbai Suburban,400098,0,5
02-12-2025,Maharashtra,Mumbai Suburban,400102,4,51
02-12-2025,Maharashtra,Mumbai Suburban,400103,1,20
03-12-2025,Maharashtra,Mumbai Suburban,400043,15,121
03-12-2025,Maharashtra,Mumbai Suburban,400052,0,7
03-12-2025,Maharashtra,Mumbai Suburban,400066,7,30
03-12-2025,Maharashtra,Mumbai Suburban,400068,3,56
03-12-2025,Maharashtra,Mumbai Suburban,400072,10,68
03-12-2025,Maharashtra,Mumbai Suburban,400077,0,14
03-12-2025,Maharashtra,Mumbai Suburban,400081,3,16
03-12-2025,Maharashtra,Mumbai Suburban,400083,4,19
03-12-2025,Maharashtra,Mumbai Suburban,400084,3,5
03-12-2025,Maharashtra,Mumbai Suburban,400088,8,39
03-12-2025,Maharashtra,Mumbai Suburban,400101,9,61
04-12-2025,Maharashtra,Mumbai Suburban,400050,1,13
04-12-2025,Maharashtra,Mumbai Suburban,400055,1,22
04-12-2025,Maharashtra,Mumbai Suburban,400057,2,8
04-12-2025,Maharashtra,Mumbai Suburban,400063,1,22
04-12-2025,Maharashtra,Mumbai Suburban,400072,4,40
04-12-2025,Maharashtra,Mumbai Suburban,400074,2,20
04-12-2025,Maharashtra,Mumbai Suburban,400075,0,17
04-12-2025,Maharashtra,Mumbai Suburban,400086,3,23
04-12-2025,Maharashtra,Mumbai Suburban,400093,2,13
04-12-2025,Maharashtra,Mumbai Suburban,400097,5,43
04-12-2025,Maharashtra,Mumbai Suburban,400101,4,49
05-12-2025,Maharashtra,Mumbai Suburban,400057,0,10
05-12-2025,Maharashtra,Mumbai Suburban,400060,3,23
05-12-2025,Maharashtra,Mumbai Suburban,400066,7,16
05-12-2025,Maharashtra,Mumbai Suburban,400069,1,9
05-12-2025,Maharashtra,Mumbai Suburban,400080,8,35
05-12-2025,Maharashtra,Mumbai Suburban,400088,3,26
05-12-2025,Maharashtra,Mumbai Suburban,400095,7,42
05-12-2025,Maharashtra,Mumbai Suburban,400098,0,6
05-12-2025,Maharashtra,Mumbai Suburban,400101,8,50
06-12-2025,Maharashtra,Mumbai Suburban,400043,10,78
06-12-2025,Maharashtra,Mumbai Suburban,400050,0,17
06-12-2025,Maharashtra,Mumbai Suburban,400051,4,34
06-12-2025,Maharashtra,Mumbai Suburban,400057,0,7
06-12-2025,Maharashtra,Mumbai Suburban,400072,6,47
06-12-2025,Maharashtra,Mumbai Suburban,400078,5,38
06-12-2025,Maharashtra,Mumbai Suburban,400079,2,8
06-12-2025,Maharashtra,Mumbai Suburban,400081,2,15
06-12-2025,Maharashtra,Mumbai Suburban,400086,5,24
06-12-2025,Maharashtra,Mumbai Suburban,400089,2,7
06-12-2025,Maharashtra,Mumbai Suburban,400098,1,6
06-12-2025,Maharashtra,Mumbai Suburban,400103,0,20
07-12-2025,Maharashtra,Mumbai Suburban,400024,1,13
07-12-2025,Maharashtra,Mumbai Suburban,400042,0,12
07-12-2025,Maharashtra,Mumbai Suburban,400056,0,7
07-12-2025,Maharashtra,Mumbai Suburban,400058,4,18
07-12-2025,Maharashtra,Mumbai Suburban,400060,0,13
07-12-2025,Maharashtra,Mumbai Suburban,400063,3,16
