date,state,district,pincode,bio_age_5_17,bio_age_17_
23-08-2025,Maharashtra,Mumbai Suburban,400072,25,14
23-08-2025,Maharashtra,Mumbai Suburban,400084,5,2
23-08-2025,Maharashtra,Mumbai Suburban,400087,1,2
23-08-2025,Maharashtra,Mumbai Suburban,400089,2,1
23-08-2025,Maharashtra,Mumbai Suburban,400092,4,3
23-08-2025,Maharashtra,Mumbai Suburban,400093,6,3
23-08-2025,Maharashtra,Mumbai Suburban,400094,0,1
23-08-2025,Maharashtra,Mumbai Suburban,400101,6,10
23-08-2025,Maharashtra,Mumbai Suburban,400104,8,18
21-08-2025,Maharashtra,Mumbai Suburban,400024,0,3
21-08-2025,Maharashtra,Mumbai Suburban,400042,2,4
21-08-2025,Maharashtra,Mumbai Suburban,400043,34,34
21-08-2025,Maharashtra,Mumbai Suburban,400049,1,1
21-08-2025,Maharashtra,Mumbai Suburban,400054,1,1
21-08-2025,Maharashtra,Mumbai Suburban,400071,4,3
21-08-2025,Maharashtra,Mumbai Suburban,400075,4,6
21-08-2025,Maharashtra,Mumbai Suburban,400077,3,4
21-08-2025,Maharashtra,Mumbai Suburban,400101,8,12
04-08-2025,Maharashtra,Mumbai Suburban,400024,9,4
04-08-2025,Maharashtra,Mumbai Suburban,400050,4,2
04-08-2025,Maharashtra,Mumbai Suburban,400051,16,9
04-08-2025,Maharashtra,Mumbai Suburban,400052,7,1
04-08-2025,Maharashtra,Mumbai Suburban,400058,16,5
04-08-2025,Maharashtra,Mumbai Suburban,400060,4,1
04-08-2025,Maharashtra,Mumbai Suburban,400065,3,2
04-08-2025,Maharashtra,Mumbai Suburban,400069,5,3
04-08-2025,Maharashtra,Mumbai Suburban,400072,13,15
04-08-2025,Maharashtra,Mumbai Suburban,400080,10,14
04-08-2025,Maharashtra,Mumbai Suburban,400081,5,3
04-08-2025,Maharashtra,Mumbai Suburban,400084,4,5
04-08-2025,Maharashtra,Mumbai Suburban,400091,1,2
04-08-2025,Maharashtra,Mumbai Suburban,400093,7,6
04-08-2025,Maharashtra,Mumbai Suburban,400097,22,25
04-08-2025,Maharashtra,Mumbai Suburban,400098,1,0
04-08-2025,Maharashtra,Mumbai Suburban,400099,2,3
04-08-2025,Maharashtra,Mumbai Suburban,400101,11,18
04-08-2025,Maharashtra,Mumbai Suburban,400103,4,4
04-08-2025,Maharashtra,Mumbai Suburban,400104,11,19
05-08-2025,Maharashtra,Mumbai Suburban,400024,3,5
05-08-2025,Maharashtra,Mumbai Suburban,400050,11,12
05-08-2025,Maharashtra,Mumbai Suburban,400053,5,5
05-08-2025,Maharashtra,Mumbai Suburban,400057,2,1
05-08-2025,Maharashtra,Mumbai Suburban,400066,9,6
05-08-2025,Maharashtra,Mumbai Suburban,400068,14,9
05-08-2025,Maharashtra,Mumbai Suburban,400069,0,2
05-08-2025,Maharashtra,Mumbai Suburban,400070,9,19
05-08-2025,Maharashtra,Mumbai Suburban,400072,18,18
10-08-2025,Maharashtra,Mumbai Suburban,400054,1,2
10-08-2025,Maharashtra,Mumbai Suburban,400071,3,1
10-08-2025,Maharashtra,Mumbai Suburban,400078,3,0
10-08-2025,Maharashtra,Mumbai Suburban,400101,6,5
09-08-2025,Maharashtra,Mumbai Suburban,400024,3,3
09-08-2025,Maharashtra,Mumbai Suburban,400042,5,1
09-08-2025,Maharashtra,Mumbai Suburban,400050,6,1
09-08-2025,Maharashtra,Mumbai Suburban,400052,2,1
09-08-2025,Maharashtra,Mumbai Suburban,400053,2,1
09-08-2025,Maharashtra,Mumbai Suburban,400068,3,5
09-08-2025,Maharashtra,Mumbai Suburban,400071,4,1
09-08-2025,Maharashtra,Mumbai Suburban,400072,9,9
09-08-2025,Maharashtra,Mumbai Suburban,400080,1,0
09-08-2025,Maharashtra,Mumbai Suburban,400081,3,0
09-08-2025,Maharashtra,Mumbai Suburban,400083,5,7
09-08-2025,Maharashtra,Mumbai Suburban,400095,11,7
01-08-2025,Maharashtra,Mumbai Suburban,400029,2,0
01-08-2025,Maharashtra,Mumbai Suburban,400058,6,9
01-08-2025,Maharashtra,Mumbai Suburban,400079,5,2
01-08-2025,Maharashtra,Mumbai Suburban,400081,10,5
01-08-2025,Maharashtra,Mumbai Suburban,400087,2,2
01-08-2025,Maharashtra,Mumbai Suburban,400091,0,1
01-08-2025,Maharashtra,Mumbai Suburban,400092,5,7
01-08-2025,Maharashtra,Mumbai Suburban,400098,2,0
01-08-2025,Maharashtra,Mumbai Suburban,400102,8,7
20-07-2025,Maharashtra,Mumbai Suburban,400051,2,0
20-07-2025,Maharashtra,Mumbai Suburban,400058,5,1
20-07-2025,Maharashtra,Mumbai Suburban,400069,1,0
20-07-2025,Maharashtra,Mumbai Suburban,400070,6,2
20-07-2025,Maharashtra,Mumbai Suburban,400074,2,0
20-07-2025,Maharashtra,Mumbai Suburban,400075,2,5
20-07-2025,Maharashtra,Mumbai Suburban,400080,0,1
20-07-2025,Maharashtra,Mumbai Suburban,400089,1,1
20-07-2025,Maharashtra,Mumbai Suburban,400093,2,4
20-07-2025,Maharashtra,Mumbai Suburban,400099,3,0
14-08-2025,Maharashtra,Mumbai Suburban,400042,5,1
14-08-2025,Maharashtra,Mumbai Suburban,400054,3,7
14-08-2025,Maharashtra,Mumbai Suburban,400055,12,15
14-08-2025,Maharashtra,Mumbai Suburban,400060,6,11
14-08-2025,Maharashtra,Mumbai Suburban,400064,5,10
14-08-2025,Maharashtra,Mumbai Suburban,400076,1,5
14-08-2025,Maharashtra,Mumbai Suburban,400080,8,6
14-08-2025,Maharashtra,Mumbai Suburban,400089,5,1
14-08-2025,Maharashtra,Mumbai Suburban,400094,2,0
14-08-2025,Maharashtra,Mumbai Suburban,400097,18,15
13-08-2025,Maharashtra,Mumbai Suburban,400043,34,37
13-08-2025,Maharashtra,Mumbai Suburban,400051,9,22
13-08-2025,Maharashtra,Mumbai Suburban,400053,7,7
13-08-2025,Maharashtra,Mumbai Suburban,400061,5,7
13-08-2025,Maharashtra,Mumbai Suburban,400071,7,7
13-08-2025,Maharashtra,Mumbai Suburban,400075,5,4
13-08-2025,Maharashtra,Mumbai Suburban,400076,4,0
13-08-2025,Maharashtra,Mumbai Suburban,400081,4,4
13-08-2025,Maharashtra,Mumbai Suburban,400087,1,2
13-08-2025,Maharashtra,Mumbai Suburban,400104,17,23
12-08-2025,Maharashtra,Mumbai Suburban,400051,7,11
12-08-2025,Maharashtra,Mumbai Suburban,400058,7,14
12-08-2025,Maharashtra,Mumbai Suburban,400059,7,6
12-08-2025,Maharashtra,Mumbai Suburban,400065,1,4
12-08-2025,Maharashtra,Mumbai Suburban,400067,25,20
12-08-2025,Maharashtra,Mumbai Suburban,400070,28,19
12-08-2025,Maharashtra,Mumbai Suburban,400071,13,7
12-08-2025,Maharashtra,Mumbai Suburban,400072,7,11
12-08-2025,Maharashtra,Mumbai Suburban,400079,0,6
12-08-2025,Maharashtra,Mumbai Suburban,400101,8,12
12-08-2025,Maharashtra,Mumbai Suburban,400103,4,3
11-08-2025,Maharashtra,Mumbai Suburban,400050,12,10
11-08-2025,Maharashtra,Mumbai Suburban,400064,16,18
11-08-2025,Maharashtra,Mumbai Suburban,400065,1,5
11-08-2025,Maharashtra,Mumbai Suburban,400071,5,7
11-08-2025,Maharashtra,Mumbai Suburban,400091,3,1
11-08-2025,Maharashtra,Mumbai Suburban,400097,20,16
30-07-2025,Maharashtra,Mumbai Suburban,400043,54,41
30-07-2025,Maharashtra,Mumbai Suburban,400051,7,12
30-07-2025,Maharashtra,Mumbai Suburban,400056,0,3
30-07-2025,Maharashtra,Mumbai Suburban,400061,8,7
30-07-2025,Maharashtra,Mumbai Suburban,400066,10,10
30-07-2025,Maharashtra,Mumbai Suburban,400071,10,9
30-07-2025,Maharashtra,Mumbai Suburban,400075,3,10
30-07-2025,Maharashtra,Mumbai Suburban,400078,16,9
30-07-2025,Maharashtra,Mumbai Suburban,400081,2,2
30-07-2025,Maharashtra,Mumbai Suburban,400083,7,9
30-07-2025,Maharashtra,Mumbai Suburban,400091,2,5
30-07-2025,Maharashtra,Mumbai Suburban,400097,24,23
30-07-2025,Maharashtra,Mumbai Suburban,400099,0,2
30-07-2025,Maharashtra,Mumbai Suburban,400103,2,4
18-07-2025,Maharashtra,Mumbai Suburban,400029,0,2
18-07-2025,Maharashtra,Mumbai Suburban,400050,3,1
18-07-2025,Maharashtra,Mumbai Suburban,400057,1,0
18-07-2025,Maharashtra,Mumbai Suburban,400058,7,3
18-07-2025,Maharashtra,Mumbai Suburban,400061,3,6
18-07-2025,Maharashtra,Mumbai Suburban,400065,9,3
18-07-2025,Maharashtra,Mumbai Suburban,400066,4,13
18-07-2025,Maharashtra,Mumbai Suburban,400068,6,13
18-07-2025,Maharashtra,Mumbai Suburban,400070,8,19
18-07-2025,Maharashtra,Mumbai Suburban,400071,11,10
18-07-2025,Maharashtra,Mumbai Suburban,400077,8,3
18-07-2025,Maharashtra,Mumbai Suburban,400078,9,12
18-07-2025,Maharashtra,Mumbai Suburban,400088,6,5
18-07-2025,Maharashtra,Mumbai Suburban,400092,2,9
18-07-2025,Maharashtra,Mumbai Suburban,400093,1,8
18-07-2025,Maharashtra,Mumbai Suburban,400097,13,22
18-07-2025,Maharashtra,Mumbai Suburban,400101,14,13
18-07-2025,Maharashtra,Mumbai Suburban,400104,6,10
19-07-2025,Maharashtra,Mumbai Suburban,400058,9,11
19-07-2025,Maharashtra,Mumbai Suburban,400063,3,6
19-07-2025,Maharashtra,Mumbai Suburban,400064,7,9
19-07-2025,Maharashtra,Mumbai Suburban,400065,12,4
19-07-2025,Maharashtra,Mumbai Suburban,400068,39,15
19-07-2025,Maharashtra,Mumbai Suburban,400069,11,2
19-07-2025,Maharashtra,Mumbai Suburban,400070,35,8
19-07-2025,Maharashtra,Mumbai Suburban,400072,33,13
19-07-2025,Maharashtra,Mumbai Suburban,400077,8,1
19-07-2025,Maharashtra,Mumbai Suburban,400098,1,6
19-07-2025,Maharashtra,Mumbai Suburban,400102,17,13
12-07-2025,Maharashtra,Mumbai Suburban,400043,46,29
12-07-2025,Maharashtra,Mumbai Suburban,400049,4,6
12-07-2025,Maharashtra,Mumbai Suburban,400052,6,3
12-07-2025,Maharashtra,Mumbai Suburban,400053,6,4
12-07-2025,Maharashtra,Mumbai Suburban,400075,2,2
12-07-2025,Maharashtra,Mumbai Suburban,400076,1,9
12-07-2025,Maharashtra,Mumbai Suburban,400083,13,16
12-07-2025,Maharashtra,Mumbai Suburban,400094,1,1
12-07-2025,Maharashtra,Mumbai Suburban,400098,2,2
12-07-2025,Maharashtra,Mumbai Suburban,400103,2,3
13-07-2025,Maharashtra,Mumbai Suburban,400043,9,7
13-07-2025,Maharashtra,Mumbai Suburban,400050,1,1
13-07-2025,Maharashtra,Mumbai Suburban,400054,1,0
13-07-2025,Maharashtra,Mumbai Suburban,400064,2,0
13-07-2025,Maharashtra,Mumbai Suburban,400066,3,5
13-07-2025,Maharashtra,Mumbai Suburban,400067,2,0
13-07-2025,Maharashtra,Mumbai Suburban,400071,2,0
13-07-2025,Maharashtra,Mumbai Suburban,400089,0,1
13-07-2025,Maharashtra,Mumbai Suburban,400102,3,2
03-07-2025,Maharashtra,Mumbai Suburban,400050,3,10
03-07-2025,Maharashtra,Mumbai Suburban,400055,12,15
03-07-2025,Maharashtra,Mumbai Suburban,400060,11,16
03-07-2025,Maharashtra,Mumbai Suburban,400065,5,3
03-07-2025,Maharashtra,Mumbai Suburban,400066,6,10
03-07-2025,Maharashtra,Mumbai Suburban,400077,1,5
03-07-2025,Maharashtra,Mumbai Suburban,400080,1,9
03-07-2025,Maharashtra,Mumbai Suburban,400081,2,2
03-07-2025,Maharashtra,Mumbai Suburban,400092,1,7
03-07-2025,Maharashtra,Mumbai Suburban,400093,3,9
03-07-2025,Maharashtra,Mumbai Suburban,400095,13,19
03-07-2025,Maharashtra,Mumbai Suburban,400097,15,26
03-07-2025,Maharashtra,Mumbai Suburban,400101,17,12
02-07-2025,Maharashtra,Mumbai Suburban,400049,1,0
02-07-2025,Maharashtra,Mumbai Suburban,400058,3,11
02-07-2025,Maharashtra,Mumbai Suburban,400065,12,4
02-07-2025,Maharashtra,Mumbai Suburban,400070,9,18
02-07-2025,Maharashtra,Mumbai Suburban,400078,12,4
02-07-2025,Maharashtra,Mumbai Suburban,400083,7,16
02-07-2025,Maharashtra,Mumbai Suburban,400103,5,2
06-07-2025,Maharashtra,Mumbai Suburban,400043,3,1
06-07-2025,Maharashtra,Mumbai Suburban,400051,0,1
06-07-2025,Maharashtra,Mumbai Suburban,400060,0,1
06-07-2025,Maharashtra,Mumbai Suburban,400068,3,6
06-07-2025,Maharashtra,Mumbai Suburban,400071,1,0
06-07-2025,Maharashtra,Mumbai Suburban,400079,4,0
07-07-2025,Maharashtra,Mumbai Suburban,400029,0,1
07-07-2025,Maharashtra,Mumbai Suburban,400055,5,10
07-07-2025,Maharashtra,Mumbai Suburban,400059,5,9
07-07-2025,Maharashtra,Mumbai Suburban,400061,9,3
07-07-2025,Maharashtra,Mumbai Suburban,400065,0,8
07-07-2025,Maharashtra,Mumbai Suburban,400070,11,17
07-07-2025,Maharashtra,Mumbai Suburban,400080,6,10
07-07-2025,Maharashtra,Mumbai Suburban,400084,7,3
07-07-2025,Maharashtra,Mumbai Suburban,400085,1,0
07-07-2025,Maharashtra,Mumbai Suburban,400087,1,1
07-07-2025,Maharashtra,Mumbai Suburban,400091,1,6
07-07-2025,Maharashtra,Mumbai Suburban,400102,6,13
09-07-2025,Maharashtra,Mumbai Suburban,400067,7,21
09-07-2025,Maharashtra,Mumbai Suburban,400075,2,5
09-07-2025,Maharashtra,Mumbai Suburban,400084,3,1
09-07-2025,Maharashtra,Mumbai Suburban,400089,1,2
08-07-2025,Maharashtra,Mumbai Suburban,400043,35,41
08-07-2025,Maharashtra,Mumbai Suburban,400050,3,14
08-07-2025,Maharashtra,Mumbai Suburban,400057,1,5
08-07-2025,Maharashtra,Mumbai Suburban,400063,1,2
08-07-2025,Maharashtra,Mumbai Suburban,400065,3,5
08-07-2025,Maharashtra,Mumbai Suburban,400067,10,31
08-07-2025,Maharashtra,Mumbai Suburban,400083,8,19
08-07-2025,Maharashtra,Mumbai Suburban,400097,6,23
08-07-2025,Maharashtra,Mumbai Suburban,400101,6,11
01-07-2025,Maharashtra,Mumbai Suburban,400043,43,62
01-07-2025,Maharashtra,Mumbai Suburban,400059,5,5
01-07-2025,Maharashtra,Mumbai Suburban,400060,4,11
01-07-2025,Maharashtra,Mumbai Suburban,400064,2,8
01-07-2025,Maharashtra,Mumbai Suburban,400065,4,3
01-07-2025,Maharashtra,Mumbai Suburban,400067,12,29
01-07-2025,Maharashtra,Mumbai Suburban,400074,8,7
01-07-2025,Maharashtra,Mumbai Suburban,400082,2,0
01-07-2025,Maharashtra,Mumbai Suburban,400089,3,7
01-07-2025,Maharashtra,Mumbai Suburban,400091,2,6
23-07-2025,Maharashtra,Mumbai Suburban,400024,4,3
23-07-2025,Maharashtra,Mumbai Suburban,400029,1,0
23-07-2025,Maharashtra,Mumbai Suburban,400050,4,13
23-07-2025,Maharashtra,Mumbai Suburban,400067,15,24
23-07-2025,Maharashtra,Mumbai Suburban,400074,5,6
23-07-2025,Maharashtra,Mumbai Suburban,400084,4,1
23-07-2025,Maharashtra,Mumbai Suburban,400086,10,4
23-07-2025,Maharashtra,Mumbai Suburban,400093,2,2
23-07-2025,Maharashtra,Mumbai Suburban,400099,3,3
17-07-2025,Maharashtra,Mumbai Suburban,400024,1,2
17-07-2025,Maharashtra,Mumbai Suburban,400049,1,2
17-07-2025,Maharashtra,Mumbai Suburban,400060,11,10
17-07-2025,Maharashtra,Mumbai Suburban,400066,7,4
17-07-2025,Maharashtra,Mumbai Suburban,400067,15,32
17-07-2025,Maharashtra,Mumbai Suburban,400074,13,5
17-07-2025,Maharashtra,Mumbai Suburban,400079,6,6
17-07-2025,Maharashtra,Mumbai Suburban,400092,3,8
17-07-2025,Maharashtra,Mumbai Suburban,400102,11,9
16-07-2025,Maharashtra,Mumbai Suburban,400055,4,16
16-07-2025,Maharashtra,Mumbai Suburban,400058,3,9
16-07-2025,Maharashtra,Mumbai Suburban,400067,15,21
16-07-2025,Maharashtra,Mumbai Suburban,400077,1,4
16-07-2025,Maharashtra,Mumbai Suburban,400082,1,1
16-07-2025,Maharashtra,Mumbai Suburban,400103,1,2
14-07-2025,Maharashtra,Mumbai Suburban,400051,7,11
14-07-2025,Maharashtra,Mumbai Suburban,400053,2,5
14-07-2025,Maharashtra,Mumbai Suburban,400059,3,10
14-07-2025,Maharashtra,Mumbai Suburban,400064,4,11
14-07-2025,Maharashtra,Mumbai Suburban,400072,10,13
14-07-2025,Maharashtra,Mumbai Suburban,400075,6,6
14-07-2025,Maharashtra,Mumbai Suburban,400076,2,3
14-07-2025,Maharashtra,Mumbai Suburban,400089,6,3
14-07-2025,Maharashtra,Mumbai Suburban,400091,2,2
14-07-2025,Maharashtra,Mumbai Suburban,400101,3,10
14-07-2025,Maharashtra,Mumbai Suburban,400104,4,14
30-06-2025,Maharashtra,Mumbai Suburban,400029,1,2
30-06-2025,Maharashtra,Mumbai Suburban,400043,51,43
30-06-2025,Maharashtra,Mumbai Suburban,400049,3,5
30-06-2025,Maharashtra,Mumbai Suburban,400050,1,10
30-06-2025,Maharashtra,Mumbai Suburban,400052,2,3
30-06-2025,Maharashtra,Mumbai Suburban,400055,11,11
30-06-2025,Maharashtra,Mumbai Suburban,400056,2,2
30-06-2025,Maharashtra,Mumbai Suburban,400057,7,3
30-06-2025,Maharashtra,Mumbai Suburban,400061,5,3
30-06-2025,Maharashtra,Mumbai Suburban,400080,6,15
30-06-2025,Maharashtra,Mumbai Suburban,400081,1,5
30-06-2025,Maharashtra,Mumbai Suburban,400082,3,3
30-06-2025,Maharashtra,Mumbai Suburban,400087,1,0
30-06-2025,Maharashtra,Mumbai Suburban,400088,10,7
30-06-2025,Maharashtra,Mumbai Suburban,400099,4,1
30-06-2025,Maharashtra,Mumbai Suburban,400104,8,16
15-07-2025,Maharashtra,Mumbai Suburban,400056,0,4
15-07-2025,Maharashtra,Mumbai Suburban,400059,2,10
15-07-2025,Maharashtra,Mumbai Suburban,400064,5,3
15-07-2025,Maharashtra,Mumbai Suburban,400066,9,13
15-07-2025,Maharashtra,Mumbai Suburban,400069,4,7
15-07-2025,Maharashtra,Mumbai Suburban,400071,2,6
15-07-2025,Maharashtra,Mumbai Suburban,400080,4,3
15-07-2025,Maharashtra,Mumbai Suburban,400086,14,10
24-07-2025,Maharashtra,Mumbai Suburban,400053,4,6
24-07-2025,Maharashtra,Mumbai Suburban,400058,8,11
24-07-2025,Maharashtra,Mumbai Suburban,400061,4,2
24-07-2025,Maharashtra,Mumbai Suburban,400080,10,6
24-07-2025,Maharashtra,Mumbai Suburban,400087,7,2
24-07-2025,Maharashtra,Mumbai Suburban,400093,3,5
24-07-2025,Maharashtra,Mumbai Suburban,400098,1,1
24-07-2025,Maharashtra,Mumbai Suburban,400102,19,13
24-07-2025,Maharashtra,Mumbai Suburban,400104,7,11
11-07-2025,Maharashtra,Mumbai Suburban,400024,1,1
11-07-2025,Maharashtra,Mumbai Suburban,400043,31,36
11-07-2025,Maharashtra,Mumbai Suburban,400051,16,16
11-07-2025,Maharashtra,Mumbai Suburban,400052,0,5
11-07-2025,Maharashtra,Mumbai Suburban,400054,3,5
11-07-2025,Maharashtra,Mumbai Suburban,400056,0,1
11-07-2025,Maharashtra,Mumbai Suburban,400065,5,2
11-07-2025,Maharashtra,Mumbai Suburban,400070,15,24
11-07-2025,Maharashtra,Mumbai Suburban,400071,7,6
11-07-2025,Maharashtra,Mumbai Suburban,400075,1,3
11-07-2025,Maharashtra,Mumbai Suburban,400088,18,7
11-07-2025,Maharashtra,Mumbai Suburban,400093,2,9
11-07-2025,Maharashtra,Mumbai Suburban,400095,7,10
10-07-2025,Maharashtra,Mumbai Suburban,400024,2,4
10-07-2025,Maharashtra,Mumbai Suburban,400050,13,7
10-07-2025,Maharashtra,Mumbai Suburban,400051,10,10
10-07-2025,Maharashtra,Mumbai Suburban,400054,1,4
10-07-2025,Maharashtra,Mumbai Suburban,400056,3,2
10-07-2025,Maharashtra,Mumbai Suburban,400063,1,6
10-07-2025,Maharashtra,Mumbai Suburban,400067,20,26
10-07-2025,Maharashtra,Mumbai Suburban,400071,11,12
10-07-2025,Maharashtra,Mumbai Suburban,400074,10,5
10-07-2025,Maharashtra,Mumbai Suburban,400078,16,18
10-07-2025,Maharashtra,Mumbai Suburban,400083,6,13
10-07-2025,Maharashtra,Mumbai Suburban,400101,15,20
05-07-2025,Maharashtra,Mumbai Suburban,400024,2,2
05-07-2025,Maharashtra,Mumbai Suburban,400053,3,6
05-07-2025,Maharashtra,Mumbai Suburban,400056,3,1
05-07-2025,Maharashtra,Mumbai Suburban,400059,8,4
05-07-2025,Maharashtra,Mumbai Suburban,400066,6,7
05-07-2025,Maharashtra,Mumbai Suburban,400068,17,25
05-07-2025,Maharashtra,Mumbai Suburban,400070,18,28
05-07-2025,Maharashtra,Mumbai Suburban,400071,5,4
05-07-2025,Maharashtra,Mumbai Suburban,400072,18,11
05-07-2025,Maharashtra,Mumbai Suburban,400080,9,11
05-07-2025,Maharashtra,Mumbai Suburban,400082,0,2
05-07-2025,Maharashtra,Mumbai Suburban,400083,11,16
05-07-2025,Maharashtra,Mumbai Suburban,400098,2,0
04-07-2025,Maharashtra,Mumbai Suburban,400050,0,2
04-07-2025,Maharashtra,Mumbai Suburban,400052,2,0
04-07-2025,Maharashtra,Mumbai Suburban,400054,2,2
04-07-2025,Maharashtra,Mumbai Suburban,400055,7,10
04-07-2025,Maharashtra,Mumbai Suburban,400060,3,9
04-07-2025,Maharashtra,Mumbai Suburban,400061,1,3
04-07-2025,Maharashtra,Mumbai Suburban,400063,1,5
04-07-2025,Maharashtra,Mumbai Suburban,400066,8,11
04-07-2025,Maharashtra,Mumbai Suburban,400070,18,19
04-07-2025,Maharashtra,Mumbai Suburban,400072,12,19
04-07-2025,Maharashtra,Mumbai Suburban,400089,5,2
04-07-2025,Maharashtra,Mumbai Suburban,400092,3,11
04-07-2025,Maharashtra,Mumbai Suburban,400098,1,0
26-06-2025,Maharashtra,Mumbai Suburban,400050,4,5
26-06-2025,Maharashtra,Mumbai Suburban,400055,5,13
26-06-2025,Maharashtra,Mumbai Suburban,400064,2,8
26-06-2025,Maharashtra,Mumbai Suburban,400066,6,10
26-06-2025,Maharashtra,Mumbai Suburban,400067,13,19
26-06-2025,Maharashtra,Mumbai Suburban,400070,22,23
26-06-2025,Maharashtra,Mumbai Suburban,400074,4,10
26-06-2025,Maharashtra,Mumbai Suburban,400076,2,3
26-06-2025,Maharashtra,Mumbai Suburban,400092,3,14
26-06-2025,Maharashtra,Mumbai Suburban,400102,7,20
25-06-2025,Maharashtra,Mumbai Suburban,400052,0,3
25-06-2025,Maharashtra,Mumbai Suburban,400056,1,1
25-06-2025,Maharashtra,Mumbai Suburban,400058,3,8
25-06-2025,Maharashtra,Mumbai Suburban,400064,3,3
25-06-2025,Maharashtra,Mumbai Suburban,400067,20,19
25-06-2025,Maharashtra,Mumbai Suburban,400084,3,5
25-06-2025,Maharashtra,Mumbai Suburban,400101,4,14
22-06-2025,Maharashtra,Mumbai Suburban,400043,9,9
22-06-2025,Maharashtra,Mumbai Suburban,400058,1,7
22-06-2025,Maharashtra,Mumbai Suburban,400060,1,0
22-06-2025,Maharashtra,Mumbai Suburban,400061,2,0
22-06-2025,Maharashtra,Mumbai Suburban,400069,3,1
22-06-2025,Maharashtra,Mumbai Suburban,400075,2,2
22-06-2025,Maharashtra,Mumbai Suburban,400078,1,0
22-06-2025,Maharashtra,Mumbai Suburban,400087,0,1
22-06-2025,Maharashtra,Mumbai Suburban,400095,0,2
23-06-2025,Maharashtra,Mumbai Suburban,400043,24,43
23-06-2025,Maharashtra,Mumbai Suburban,400052,0,1
23-06-2025,Maharashtra,Mumbai Suburban,400061,1,2
23-06-2025,Maharashtra,Mumbai Suburban,400067,8,25
23-06-2025,Maharashtra,Mumbai Suburban,400070,12,22
23-06-2025,Maharashtra,Mumbai Suburban,400077,4,4
23-06-2025,Maharashtra,Mumbai Suburban,400081,0,2
23-06-2025,Maharashtra,Mumbai Suburban,400086,16,13
23-06-2025,Maharashtra,Mumbai Suburban,400087,1,1
23-06-2025,Maharashtra,Mumbai Suburban,400088,4,10
23-06-2025,Maharashtra,Mumbai Suburban,400091,0,2
29-06-2025,Maharashtra,Mumbai Suburban,400024,2,0
29-06-2025,Maharashtra,Mumbai Suburban,400065,13,6
29-06-2025,Maharashtra,Mumbai Suburban,400067,1,0
29-06-2025,Maharashtra,Mumbai Suburban,400078,1,0
29-06-2025,Maharashtra,Mumbai Suburban,400080,1,2
29-06-2025,Maharashtra,Mumbai Suburban,400097,4,9
28-06-2025,Maharashtra,Mumbai Suburban,400024,2,4
28-06-2025,Maharashtra,Mumbai Suburban,400043,41,41
28-06-2025,Maharashtra,Mumbai Suburban,400054,2,2
28-06-2025,Maharashtra,Mumbai Suburban,400063,4,4
28-06-2025,Maharashtra,Mumbai Suburban,400064,6,6
28-06-2025,Maharashtra,Mumbai Suburban,400078,13,8
28-06-2025,Maharashtra,Mumbai Suburban,400079,6,6
28-06-2025,Maharashtra,Mumbai Suburban,400083,13,14
28-06-2025,Maharashtra,Mumbai Suburban,400084,10,2
28-06-2025,Maharashtra,Mumbai Suburban,400088,10,3
28-06-2025,Maharashtra,Mumbai Suburban,400091,2,0
28-06-2025,Maharashtra,Mumbai Suburban,400095,15,22
27-06-2025,Maharashtra,Mumbai Suburban,400042,2,2
27-06-2025,Maharashtra,Mumbai Suburban,400049,2,1
27-06-2025,Maharashtra,Mumbai Suburban,400052,2,1
27-06-2025,Maharashtra,Mumbai Suburban,400061,5,7
27-06-2025,Maharashtra,Mumbai Suburban,400063,5,11
27-06-2025,Maharashtra,Mumbai Suburban,400067,11,19
27-06-2025,Maharashtra,Mumbai Suburban,400072,5,14
27-06-2025,Maharashtra,Mumbai Suburban,400075,8,6
27-06-2025,Maharashtra,Mumbai Suburban,400086,8,6
27-06-2025,Maharashtra,Mumbai Suburban,400093,4,6
27-06-2025,Maharashtra,Mumbai Suburban,400101,9,13
20-06-2025,Maharashtra,Mumbai Suburban,400024,1,5
20-06-2025,Maharashtra,Mumbai Suburban,400042,3,3
20-06-2025,Maharashtra,Mumbai Suburban,400049,2,1
20-06-2025,Maharashtra,Mumbai Suburban,400055,1,2
20-06-2025,Maharashtra,Mumbai Suburban,400059,0,2
20-06-2025,Maharashtra,Mumbai Suburban,400061,4,7
20-06-2025,Maharashtra,Mumbai Suburban,400064,5,9
20-06-2025,Maharashtra,Mumbai Suburban,400066,9,13
20-06-2025,Maharashtra,Mumbai Suburban,400067,12,25
20-06-2025,Maharashtra,Mumbai Suburban,400076,3,0
20-06-2025,Maharashtra,Mumbai Suburban,400080,3,17
20-06-2025,Maharashtra,Mumbai Suburban,400082,2,2
20-06-2025,Maharashtra,Mumbai Suburban,400084,4,1
